,Username,Link,Text,Human,Date
,ramadhankakaksaya,https://www.tiktok.com/@ramadhankakaksaya,ada parfum buat anak sekolah gak kak,Netral,22/01/2023
,sabila_akunbaru_,https://www.tiktok.com/@sabila_akunbaru_,asli ini wangi banget dan packing nya juga rapi banget,Positif,22/01/2023
,malkish00,https://www.tiktok.com/@malkish00,metropolis andalan suami saya,Positif,22/01/2023
,jagaraaaaaa,https://www.tiktok.com/@jagaraaaaaa,kalau freedom itu wangi nya kaya gimana ka?,Netral,22/01/2023
,mamab0ys,https://www.tiktok.com/@mamab0ys,morris wangi nya enak banget,Positif,20/01/2023
,mbasirnasution,https://www.tiktok.com/@mbasirnasution,enak parfum nya,Positif,20/01/2023
,ahsnmr,https://www.tiktok.com/@ahsnmr,ongkir lebih Mahal dari pada harga parfum nya,Negatif,20/01/2023
,syafiqhanrey,https://www.tiktok.com/@syafiqhanrey,yang morabito harga nya berapa ka,Netral,19/01/2023
,diantiau,https://www.tiktok.com/@diantiau,wangi banget cowok aku pake ini,Positif,18/01/2023
,syafarstore,https://www.tiktok.com/@syafarstore,bisa buat cewek ga ka,Netral,18/01/2023
,opungbambang018,https://www.tiktok.com/@opungbambang018,saran varian yang lembut ka,Netral,17/01/2023
,putuagussuwastika2,https://www.tiktok.com/@putuagussuwastika2,apakah ada alkohol nya kak,Netral,17/01/2023
,99......_,https://www.tiktok.com/@99......_,beli ke 3 tetap mantap ga kecewa,Positif,17/01/2023
,platasurname,https://www.tiktok.com/@platasurname,favorit banget yang freedom,Positif,16/01/2023
,seble851,https://www.tiktok.com/@seble851,Sudah pernah beli.. wangi nya bentaran hilang.. dan terasa banget banyak alkohol,Negatif,15/01/2023
,yokhansul,https://www.tiktok.com/@yokhansul,kebanyakan alkohol bikin pusing,Negatif,14/01/2023
,sayangnyalaila,https://www.tiktok.com/@sayangnyalaila,rekomendasi biar cewek sma suka ka,Netral,14/01/2023
,maemunah6130,https://www.tiktok.com/@maemunah6130,ga enak bau bedak bayi,Negatif,14/01/2023
,ellemasua,https://www.tiktok.com/@ellemasua,pas di coba berasa alkohol semua parum nya dikit banget,Negatif,13/01/2023
,chila_yby01,https://www.tiktok.com/@chila_yby01,parfum oplosan,Negatif,13/01/2023
,daviwers_,https://www.tiktok.com/@daviwers_,udah pernah make wangi nya enak,Positif,13/01/2023
,acit_parfum,https://www.tiktok.com/@acit_parfum,beli nya dimana ka,Netral,11/01/2023
,swanda077,https://www.tiktok.com/@swanda077,ketahanan nya paling lama cuman dua jam . sayang banget padahal katanya EDP tapi ga tahan,Negatif,11/01/2023
,ati6762,https://www.tiktok.com/@ati6762,moris parfum terenak di tahun ini,Positif,11/01/2023
,ogiwell,https://www.tiktok.com/@ogiwell,aquatic kaya parfum jutaan wangi nya nikmat banget buat olahraga,Positif,11/01/2023
,acit_parfum,https://www.tiktok.com/@acit_parfum,mau nanya ka kalau varian metropolis pake alkohol tidak ka?,Netral,11/01/2023
,twentyeightwl,https://www.tiktok.com/@twentyeightwl,saran parfum buat jalan ke pantai ka,Netral,11/01/2023
,rivaldyanngrhh5,https://www.tiktok.com/@rivaldyanngrhh5,dari dulu sampai sekarang betah pakai lifestyle nya lembut banget aroma nya,Positif,11/01/2023
,bupaty_jawa_selatan,https://www.tiktok.com/@bupaty_jawa_selatan,"dah coba yangg fredom seger banget anjay ,klo buat jalan siang hari / sore hari abis mandi",Positif,10/01/2023
,milamila753,https://www.tiktok.com/@milamila753,ka kalo buat cewe berhijab yang mana,Netral,09/01/2023
,kudobasii,https://www.tiktok.com/@kudobasii,mau nanya ka bisa cod ga ka,Netral,08/01/2023
,pemeran_dibalik_layar03,https://www.tiktok.com/@pemeran_dibalik_layar03,enak banget Morris yang metropolis,Positif,08/01/2023
,ashasha23_,https://www.tiktok.com/@ashasha23_,varian yang cocok buat umur lima belas tahun apa ka,Netral,08/01/2023
,manule.aaa,https://www.tiktok.com/@manule.aaa,"morris floral edition paling enak sih, selalu repurchase. favoritku yang white bloom",Positif,07/01/2023
,rajidgandirumbiar,https://www.tiktok.com/@rajidgandirumbiar,ka nana saran buat kerja lapangan ka,Netral,07/01/2023
,cegiliky,https://www.tiktok.com/@cegiliky,yang manis mana kak,Netral,07/01/2023
,gtwsoken,https://www.tiktok.com/@gtwsoken,wangi cewe yang mana ya ka,Netral,07/01/2023
,kristandwi5,https://www.tiktok.com/@kristandwi5,saran ka buat jalan jalan sore yang mana,Netral,05/01/2023
,argal90,https://www.tiktok.com/@argal90,saran varian terlaris buat cowok ka,Netral,05/01/2023
,lumasi21,https://www.tiktok.com/@lumasi21,bahan botol nya di ganti dong ka biar ga berat,Negatif,04/01/2023
,user6943226154836,https://www.tiktok.com/@user6943226154836,aku beli minggu kemaren make jne sampai sekarang belum sampai,Negatif,04/01/2023
,cutintan092,https://www.tiktok.com/@cutintan092,saran buat rapat varian apa ka,Netral,03/01/2023
,elvinamalia,https://www.tiktok.com/@elvinamalia,yang cocok buat pulang kampung apa ka,Netral,03/01/2023
,.nayla1605,https://www.tiktok.com/@.nayla1605,itu yang warna abu abu varian apa ka,Netral,03/01/2023
,aureliakirana3,https://www.tiktok.com/@aureliakirana3,kak mau nanya parfum morris yang varian manis apa ka,Netral,03/01/2023
,ismit450,https://www.tiktok.com/@ismit450,ke cikarang berapa lama ka,Netral,02/01/2023
,alamsah.udin,https://www.tiktok.com/@alamsah.udin,aku suka banget sama varian yang amber,Positif,02/01/2023
,hhhhrussdinntttt,https://www.tiktok.com/@hhhhrussdinntttt,emang ga salah jadi parfum penjualan terbanyak di tik tok wangi nya enak parah,Positif,02/01/2023
,airahecha,https://www.tiktok.com/@airahecha,yang varian woody terbaik wangi nya memanjakan penciuman,Positif,01/01/2023
,endah_vania1,https://www.tiktok.com/@endah_vania1,ka cara makai parfum nya gimana,Netral,01/01/2023
,mhiniforardi,https://www.tiktok.com/@mhiniforardi,sodara cewek aku ga suka sama wangi varian wody kata nya ga enak,Negatif,01/01/2023
,booy_981,https://www.tiktok.com/@booy_981,tolong lah admin nya kalo ada keluhan di bantu jagan di diemin aja,Negatif,01/01/2023
,febianaputridianata,https://www.tiktok.com/@febianaputridianata,itu parfum varian apa ka,Netral,31/12/2022
,muhamadm768,https://www.tiktok.com/@muhamadm768,saran aroma lavender ka,Netral,31/12/2022
,user41770586179026,https://www.tiktok.com/@user41770586179026,varian yang cocok buat anak sekolah apa ka,Netral,31/12/2022
,asmanrahawarin,https://www.tiktok.com/@asmanrahawarin,Bau nya kurang suka bikin mual kaya parfum oplosan,Negatif,31/12/2022
,mendadak_sultan99,https://www.tiktok.com/@mendadak_sultan99,pengiriman nya jelek banget kardus nya pada rusak,Negatif,30/12/2022
,calapiee,https://www.tiktok.com/@calapiee,SUMPAH METROPOLIS ENAK BANGET GARA GARA PASANGAN AKU JADI BELI HAHA,Positif,30/12/2022
,hyuugami,https://www.tiktok.com/@hyuugami,ka morris yang wangi vanilla varian apa ya,Netral,30/12/2022
,diahsaputri5245,https://www.tiktok.com/@diahsaputri5245,ka yang wangi stroberi ada ga ka,Netral,30/12/2022
,sakira4583,https://www.tiktok.com/@sakira4583,nyesel beli parfum ini kebanyakan alkohol bau nya tidak enak,Negatif,30/12/2022
,rocky.a24,https://www.tiktok.com/@rocky.a24,Parfum Morris meninggalkan noda yang sulit dihilangkan pada pakaian,Negatif,30/12/2022
,bochill_bonge,https://www.tiktok.com/@bochill_bonge,nyari di indomaret atau Alfamaret langka banget yang kayak gitu padalan aku suka sama wangi nya,Negatif,30/12/2022
,dhe.andra,https://www.tiktok.com/@dhe.andra,moris metropolis emang enak banget tidak make bohong bohong,Positif,30/12/2022
,xxy_kaptenlea,https://www.tiktok.com/@xxy_kaptenlea,Aroma parfum Morris cepat memudar dan tidak bertahan lama,Negatif,29/12/2022
,moh.ramdhani,https://www.tiktok.com/@moh.ramdhani,Botol parfum Moris mudah pecah dan menyebabkan tumpahan pada kemasan,Negatif,29/12/2022
,alekramly_,https://www.tiktok.com/@alekramly_,Parfum Morris tidak cocok dengan jenis kulit saya dan menyebabkan iritasi,Negatif,29/12/2022
,elen030876,https://www.tiktok.com/@elen030876,Bau parfum Moris begitu menawan dan tidak berlebihan,Positif,28/12/2022
,asnia_03,https://www.tiktok.com/@asnia_03,Parfum Moris memberikan kesan yang bersih dan segar,Positif,28/12/2022
,m_aril_pratama,https://www.tiktok.com/@m_aril_pratama,"kurang suka, menurut aku terlalu nyengat",Negatif,28/12/2022
,devasetiyawan816,https://www.tiktok.com/@devasetiyawan816,Aroma parfum Moris cocok untuk dipakai di berbagai kesempatan,Positif,28/12/2022
,vinfay_07,https://www.tiktok.com/@vinfay_07,Aroma parfum Moris tidak terlalu feminin atau maskulin,Negatif,28/12/2022
,.peoplesans,https://www.tiktok.com/@.peoplesans,the best sih klo metropolis di campur sama creative ga ada lawan wangi nya,Positif,28/12/2022
,mnuldd,https://www.tiktok.com/@mnuldd,ka parfum ini klo di Alfamart harga nya berapa,Netral,28/12/2022
,pembersihmesin10,https://www.tiktok.com/@pembersihmesin10,Bagus banget... aku suka wangi nya,Positif,28/12/2022
,juan_knight23,https://www.tiktok.com/@juan_knight23,"udah 3 tahun pake morris metropolis asli wangi nya ga ngebosenin, harga nya juga terjangkau.. recommended banget sih buat yang lagi nyari parfum",Positif,28/12/2022
,fannsky__,https://www.tiktok.com/@fannsky__,wangi elit tahan lama sulit,Negatif,28/12/2022
,user7950356666195,https://www.tiktok.com/@user7950356666195,iklan nya ngeri bagus banget visual nya,Positif,27/12/2022
,divaiva855,https://www.tiktok.com/@divaiva855,Bau parfum Moris terlalu kuat dan mengganggu konsentrasi belajar,Negatif,27/12/2022
,sanantonio757,https://www.tiktok.com/@sanantonio757,Parfum Moris tidak sesuai dengan preferensi aroma saya,Negatif,27/12/2022
,ramadesky,https://www.tiktok.com/@ramadesky,Parfum Moris memberikan nuansa yang hangat dan menyambut,Positif,26/12/2022
,imanjenjen,https://www.tiktok.com/@imanjenjen,Aroma parfum Moris terasa begitu romantis dan mempesona,Positif,26/12/2022
,tanpa_nama_0i,https://www.tiktok.com/@tanpa_nama_0i,apakah ada alkohol nya ka,Netral,26/12/2022
,.dino_toxic,https://www.tiktok.com/@.dino_toxic,parfum yang cocok buat jalan sama pasangan apa ka,Netral,26/12/2022
,aerfrrh,https://www.tiktok.com/@aerfrrh,yang bisa buat Jum'at an yang mana ka,Netral,25/12/2022
,squidlord3,https://www.tiktok.com/@squidlord3,bang buat jalan jalan ke pantai yang mana ka,Netral,25/12/2022
,alipfaktur,https://www.tiktok.com/@alipfaktur,ga usah di ragukan lagi semua varian morris pasti wanggi,Positif,24/12/2022
,erickaasri,https://www.tiktok.com/@erickaasri,Parfum kesukaan aku itu,Positif,24/12/2022
,user2370632367818,https://www.tiktok.com/@user2370632367818,di indomaret ampe empat puluh ribu lebih harga nya di sini jauh lebih murah,Positif,23/12/2022
,jul009,https://www.tiktok.com/@jul009,tante aku suka banget sama yang creativ,Positif,23/12/2022
,pak_r3te,https://www.tiktok.com/@pak_r3te,morris freedom seger,Positif,23/12/2022
,lutfi.frds,https://www.tiktok.com/@lutfi.frds,mau nanya ka vitalis gold bisa buat cowok ga ka,Netral,23/12/2022
,rizalfarchani1,https://www.tiktok.com/@rizalfarchani1,harga yang aquatic berapa ka,Netral,23/12/2022
,muhammadrifki170600,https://www.tiktok.com/@muhammadrifki170600,creativ cocok buat jalan ga ka,Netral,23/12/2022
,sobatparfumeofficial_,https://www.tiktok.com/@sobatparfumeofficial_,ga suka sama wangi yang amber,Negatif,22/12/2022
,viki_andrean0,https://www.tiktok.com/@viki_andrean0,wangi nya enak banget exclusive dan mewah,Positif,22/12/2022
,abdul.ans_,https://www.tiktok.com/@abdul.ans_,ini parfum favorit aku kak Moris kalau di Indomaret harga nya empat puluh tiga ribu di sini murah banget,Positif,21/12/2022
,rivald285,https://www.tiktok.com/@rivald285,mau nanya ka botol creativ yang warna apa ka,Netral,21/12/2022
,user2436443989350,https://www.tiktok.com/@user2436443989350,morris love menurut aku wangi banget dan ga bikin pusing,Positif,21/12/2022
,manusia_sincere,https://www.tiktok.com/@manusia_sincere,buat cewek kantoran varian apa ka,Netral,21/12/2022
,amoree963,https://www.tiktok.com/@amoree963,kok bisa sih jualan parfum yang kurang enak kaya gini,Negatif,21/12/2022
,rfaelsyptra,https://www.tiktok.com/@rfaelsyptra,mau nanya ka botol warna biru varian apa ka,Netral,21/12/2022
,cuul06,https://www.tiktok.com/@cuul06,varian vintage kalem banget wangi nya aku suka,Positif,21/12/2022
,vieagain,https://www.tiktok.com/@vieagain,favorite banget yang merah sama hijau best deh,Positif,21/12/2022
,alwaysbe_hapy,https://www.tiktok.com/@alwaysbe_hapy,wody tetap di hati wangi nya ga ada yang bisa ngalahin,Positif,20/12/2022
,decdiyoseann_,https://www.tiktok.com/@decdiyoseann_,suami aku setiap malam make yang creativ wangi nya kalem aku suka banget,Positif,20/12/2022
